state,firedep_id,incident_date,log_acres_burned,elevation
CA,1065,6112014,1.3862943611198906,300.0
CA,1555,5062014,0.0,515.0
CA,1555,5142014,2.5649493574615367,520.0
CA,1555,4222014,0.0,808.0
CA,1555,2222014,0.0,346.0
CA,1555,6212014,0.6931471805599453,535.0
CA,1555,6292014,0.0,331.0
CA,1555,7012014,4.007333185232471,605.0
CA,1555,7062014,0.0,472.0
CA,1555,5252014,3.4011973816621555,1275.0
CA,1555,5282014,1.0986122886681098,442.0
CA,1555,6072014,0.0,420.0
CA,1555,6152014,0.6931471805599453,275.0
CA,1555,7292014,0.6931471805599453,300.0
CA,1555,9202014,0.0,855.0
CA,3555,3132014,0.0,700.0
CA,3555,4222014,0.0,1553.0
CA,3555,6082014,1.0986122886681098,2747.0
CA,3555,6142014,1.791759469228055,1023.0
CA,3555,6152014,0.0,801.0
CA,3555,5232014,0.0,442.0
CA,3555,5292014,2.302585092994046,3100.0
CA,3555,8012014,2.1972245773362196,247.0
CA,3555,8152014,0.0,1000.0
CA,3555,8172014,2.1972245773362196,950.0
CA,3555,9212014,1.9459101490553132,1500.0
CA,3555,12112014,2.995732273553991,4000.0
CA,3555,6212014,0.0,1096.0
CA,3555,6172014,0.0,350.0
CA,4015,5232014,0.0,90.0
CA,4030,6092014,1.9459101490553132,1280.0
CA,4030,6172014,0.0,1786.0
CA,4030,6252014,0.0,1500.0
CA,4030,8172014,0.0,1728.0
CA,4030,7032014,0.0,1700.0
CA,4035,1012014,4.0943445622221,112.0
CA,4035,1032014,0.0,500.0
CA,4035,1042014,0.0,199.0
CA,4035,1082014,0.0,260.0
CA,4035,2202014,0.0,293.0
CA,4035,1292014,0.0,293.0
CA,4035,1302014,0.0,293.0
CA,4035,2062014,0.0,293.0
CA,4035,2162014,0.0,170.0
CA,4035,2192014,0.0,293.0
CA,4035,2202014,0.0,92.0
CA,4035,5042014,0.0,225.0
CA,4035,5102014,0.0,92.0
CA,4035,5162014,0.0,100.0
CA,4035,5192014,0.0,148.0
CA,4035,5252014,3.6888794541139363,184.0
CA,4035,5262014,0.6931471805599453,500.0
CA,4035,6012014,1.0986122886681098,194.0
CA,4035,6082014,0.6931471805599453,192.0
CA,4035,6082014,2.9444389791664403,260.0
CA,4035,6132014,0.0,300.0
CA,4035,6132014,0.0,300.0
CA,4035,6182014,1.791759469228055,175.0
CA,4035,6192014,1.6094379124341003,185.0
CA,4035,6222014,0.0,132.0
CA,4035,6242014,3.713572066704308,167.0
CA,4035,6302014,0.0,87.0
CA,4035,7052014,1.3862943611198906,212.0
CA,4035,7122014,2.3978952727983707,190.0
CA,4035,7222014,1.3862943611198906,224.0
CA,4035,7232014,0.0,260.0
CA,4035,7262014,1.3862943611198906,236.0
CA,4035,7312014,0.0,226.0
CA,4035,7312014,0.0,132.0
CA,4035,8032014,0.0,193.0
CA,4035,8032014,0.0,1500.0
CA,4035,8132014,1.3862943611198906,110.0
CA,4035,8142014,0.0,110.0
CA,4035,8192014,4.605170185988092,223.0
CA,4035,8212014,0.0,100.0
CA,4035,9052014,0.6931471805599453,81.0
CA,4035,9062014,0.0,171.0
CA,4035,9172014,0.0,250.0
CA,4035,9182014,6.214608098422191,200.0
CA,4035,9192014,0.0,266.0
CA,4035,9282014,0.0,134.0
CA,4035,9302014,1.0986122886681098,277.0
CA,4035,10112014,0.6931471805599453,92.0
CA,4035,10232014,4.6443908991413725,200.0
CA,4035,4132014,0.0,160.0
CA,4035,4142014,0.0,206.0
CA,4555,1232014,0.0,4117.0
CA,4555,1032014,0.0,1299.0
CA,4555,1142014,1.0986122886681098,2430.0
CA,4555,3052014,0.0,1200.0
CA,4555,3172014,0.0,1100.0
CA,4555,3182014,0.6931471805599453,457.0
CA,4555,4052014,0.0,94.0
CA,4555,4092014,0.0,2567.0
CA,4555,4102014,0.0,542.0
CA,4555,4182014,0.0,2750.0
CA,4555,5112014,0.0,300.0
CA,4555,5142014,0.0,1065.0
CA,4555,5152014,1.0986122886681098,1500.0
CA,4555,5172014,0.0,260.0
CA,4555,5212014,0.0,250.0
CA,4555,5232014,0.0,221.0
CA,4555,5272014,0.0,300.0
CA,4555,5272014,1.0986122886681098,343.0
CA,4555,5302014,1.791759469228055,665.0
CA,4555,6092014,1.9459101490553132,1280.0
CA,4555,6142014,0.0,934.0
CA,4555,6192014,2.3978952727983707,245.0
CA,4555,6212014,2.302585092994046,550.0
CA,4555,6242014,0.0,1586.0
CA,4555,7032014,1.9459101490553132,660.0
CA,4555,7032014,0.0,300.0
CA,4555,7072014,2.9444389791664403,345.0
CA,4555,7202014,0.6931471805599453,1357.0
CA,4555,7202014,0.0,500.0
CA,4555,7202014,0.0,395.0
CA,4555,7212014,2.772588722239781,384.0
CA,4555,7252014,1.0986122886681098,1800.0
CA,4555,7282014,5.934894195619588,2234.0
CA,4555,8012014,0.0,2200.0
CA,4555,8072014,0.0,123.0
CA,4555,8072014,0.0,250.0
CA,4555,8082014,0.6931471805599453,800.0
CA,4555,8082014,2.0794415416798357,1070.0
CA,4555,8212014,0.6931471805599453,105.0
CA,4555,8262014,0.0,86.0
CA,4555,9092014,0.0,200.0
CA,4555,9152014,0.0,473.0
CA,4555,1242014,0.0,200.0
CA,4555,10192014,0.0,3700.0
CA,4555,9302014,0.0,277.0
CA,4555,9302014,0.0,277.0
CA,4555,10122014,1.6094379124341003,673.0
CA,5060,8032014,0.0,2000.0
CA,5555,1042014,0.0,4640.0
CA,5555,1252014,1.0986122886681098,2669.0
CA,5555,4082014,0.0,1000.0
CA,5555,6202014,4.6913478822291435,1002.0
CA,5555,6222014,4.430816798843313,2350.0
CA,5555,6242014,1.0986122886681098,2430.0
CA,5555,6252014,0.0,4595.0
CA,5555,6302014,0.0,840.0
CA,5555,7082014,0.0,1832.0
CA,5555,7102014,1.6094379124341003,888.0
CA,5555,7122014,1.0986122886681098,1500.0
CA,5555,7122014,0.0,5500.0
CA,5555,7152014,0.0,3019.0
CA,5555,7172014,0.0,800.0
CA,5555,7192014,1.6094379124341003,729.0
CA,5555,7202014,0.0,5000.0
CA,5555,7202014,0.0,2700.0
CA,5555,7282014,2.5649493574615367,330.0
CA,5555,6032014,1.9459101490553132,200.0
CA,5555,6112014,0.0,5275.0
CA,5555,9112014,0.0,295.0
CA,5555,9132014,0.0,365.0
CA,5555,9192014,1.0986122886681098,4880.0
CA,5555,9242014,0.0,4280.0
CA,5555,9242014,0.0,476.0
CA,5555,10032014,0.6931471805599453,2700.0
CA,5555,10062014,0.0,920.0
CA,5555,11062014,0.0,2687.0
CA,5555,11122014,0.0,325.0
CA,5555,11182014,0.0,2000.0
CA,5555,11242014,0.0,350.0
CA,5555,11262014,0.0,450.0
CA,5555,8292014,0.6931471805599453,979.0
CA,5555,9032014,0.6931471805599453,1027.0
CA,5555,9102014,1.791759469228055,940.0
CA,5555,8142014,1.3862943611198906,1100.0
CA,5555,8192014,0.0,3000.0
CA,6020,2012014,1.6094379124341003,56.0
CA,6020,2032014,0.0,56.0
CA,6020,3152014,1.0986122886681098,56.0
CA,6020,5242014,0.0,56.0
CA,6020,5282014,0.6931471805599453,0.0
CA,6020,1052014,0.6931471805599453,0.0
CA,6020,1072014,0.0,56.0
CA,6020,1212014,4.174387269895637,56.0
CA,6020,1262014,0.0,56.0
CA,6020,9082014,0.0,56.0
CA,6020,9092014,0.0,56.0
CA,6020,9162014,0.0,56.0
CA,6020,9282014,0.0,56.0
CA,6020,10132014,0.0,56.0
CA,6020,6052014,0.0,56.0
CA,6020,6092014,0.0,56.0
CA,6020,6122014,0.0,0.0
CA,6020,6192014,0.0,56.0
CA,6020,7082014,0.0,56.0
CA,6020,7112014,1.6094379124341003,56.0
CA,6020,7262014,0.0,56.0
CA,6020,8182014,0.0,0.0
CA,6045,2012014,2.70805020110221,0.0
CA,6555,7202014,2.70805020110221,1349.0
CA,6555,10012014,0.0,675.0
CA,7555,5132014,2.70805020110221,338.0
CA,7555,4262014,0.0,186.0
CA,7555,2032014,0.0,856.0
CA,7555,8032014,0.0,204.0
CA,7555,6202014,0.6931471805599453,400.0
CA,7555,7072014,0.0,590.0
CA,7555,7112014,4.382026634673881,652.0
CA,7555,11162014,0.0,270.0
CA,7555,10112014,0.0,590.0
CA,7555,10142014,0.0,340.0
CA,7555,10142014,0.6931471805599453,500.0
CA,8555,6122014,0.0,249.0
CA,8555,6062014,0.0,1.0
CA,8555,6122014,0.6931471805599453,22.0
CA,8555,7312014,0.0,12.0
CA,8555,9022014,0.6931471805599453,12.0
CA,8555,9022014,0.0,100.0
CA,8555,7092014,0.0,50.0
CA,8555,7292014,0.0,1.0
CA,8555,7292014,0.0,1.0
CA,8555,7292014,0.0,1.0
CA,9012,7132014,0.0,0.0
CA,9012,7062014,0.0,0.0
CA,9012,1062014,0.0,0.0
CA,9012,1212014,0.0,0.0
CA,9012,9092014,0.0,0.0
CA,9012,9202014,0.0,0.0
CA,9012,7242014,0.0,0.0
CA,9012,8112014,0.0,0.0
CA,9015,1282014,0.0,0.0
CA,9015,7052014,0.0,0.0
CA,9015,7082014,0.6931471805599453,0.0
CA,9015,5162014,0.0,0.0
CA,9015,9042014,0.6931471805599453,0.0
CA,9050,6292014,0.0,1300.0
CA,9555,1082014,2.302585092994046,4200.0
CA,9555,2012014,0.6931471805599453,1517.0
CA,9555,3172014,0.0,3097.0
CA,9555,3232014,0.0,2580.0
CA,9555,3242014,0.0,1750.0
CA,9555,3252014,0.0,2500.0
CA,9555,2202014,0.0,1724.0
CA,9555,3122014,0.0,2500.0
CA,9555,1012014,1.3862943611198906,1000.0
CA,9555,5012014,0.0,2040.0
CA,9555,5162014,0.0,780.0
CA,9555,5272014,0.6931471805599453,500.0
CA,9555,6042014,0.0,1800.0
CA,9555,6052014,2.4849066497880004,1107.0
CA,9555,6212014,1.0986122886681098,998.0
CA,9555,4112014,0.0,1550.0
CA,9555,4182014,0.0,3500.0
CA,9555,4192014,0.0,3.0
CA,9555,7092014,3.1354942159291497,2058.0
CA,9555,7152014,0.0,1900.0
CA,9555,7252014,8.352318548226004,1163.0
CA,9555,7312014,0.0,1200.0
CA,9555,8112014,0.0,1000.0
CA,9555,8242014,0.6931471805599453,1846.0
CA,9555,8272014,0.0,3200.0
CA,9555,6222014,0.0,2800.0
CA,9555,7042014,0.0,1185.0
CA,9555,7062014,0.0,701.0
CA,9555,7082014,0.0,800.0
CA,9555,9102014,0.6931471805599453,1580.0
CA,9555,9192014,0.0,2395.0
CA,9555,9302014,0.0,1000.0
CA,9555,10062014,0.6931471805599453,1100.0
CA,9555,10182014,0.6931471805599453,1630.0
CA,9555,10242014,0.6931471805599453,3600.0
CA,9555,11062014,0.0,1500.0
CA,9555,9012014,2.302585092994046,2150.0
CA,9555,9032014,1.3862943611198906,3464.0
CA,9555,9042014,0.6931471805599453,545.0
CA,10032,1272014,0.0,800.0
CA,10032,2012014,0.0,700.0
CA,10032,3142014,0.0,0.0
CA,10032,3172014,0.0,700.0
CA,10032,4212014,0.0,293.0
CA,10032,5032014,0.0,0.0
CA,10032,5032014,0.0,289.0
CA,10032,5042014,0.0,150.0
CA,10032,5052014,0.0,150.0
CA,10032,5072014,0.6931471805599453,161.0
CA,10032,5142014,0.0,0.0
CA,10032,5152014,0.0,777.0
CA,10032,5172014,0.0,315.0
CA,10032,5282014,0.0,427.0
CA,10032,7042014,0.0,0.0
CA,10032,7082014,0.0,100.0
CA,10032,7192014,1.6094379124341003,197.0
CA,10032,7262014,0.0,302.0
CA,10032,7282014,0.0,0.0
CA,10032,8242014,0.0,300.0
CA,10032,8302014,2.995732273553991,339.0
CA,10032,9212014,0.0,88.0
CA,10032,10012014,0.0,423.0
CA,10032,12052014,0.0,352.0
CA,10032,1042014,1.3862943611198906,385.0
CA,10032,1022014,0.0,99.0
CA,10555,1152014,0.6931471805599453,700.0
CA,10555,1252014,4.663439094112067,1800.0
CA,10555,1262014,0.0,1482.0
CA,10555,1292014,2.4849066497880004,1545.0
CA,10555,3172014,0.0,700.0
CA,10555,3292014,1.791759469228055,5500.0
CA,10555,6152014,0.0,300.0
CA,10555,6272014,0.0,1766.0
CA,10555,6282014,0.0,1863.0
CA,10555,6292014,0.0,3000.0
CA,10555,7102014,1.3862943611198906,1315.0
CA,10555,8052014,2.302585092994046,1557.0
CA,10555,8102014,0.0,5460.0
CA,10555,8192014,0.0,3204.0
CA,10555,8282014,1.6094379124341003,1700.0
CA,10555,9052014,0.0,600.0
CA,10555,9262014,1.0986122886681098,859.0
CA,10555,10142014,0.0,500.0
CA,10555,10262014,0.0,2410.0
CA,10555,5232014,0.0,571.0
CA,10555,5272014,0.0,350.0
CA,10555,5152014,0.6931471805599453,2500.0
CA,10555,5172014,0.6931471805599453,2000.0
CA,10555,6092014,3.6888794541139363,880.0
CA,10555,6102014,0.0,2100.0
CA,10555,6092014,3.2188758248682006,1624.0
CA,12135,6062014,0.0,0.0
CA,12135,7042014,0.0,500.0
CA,12135,8162014,0.0,0.0
CA,12135,9172014,1.0986122886681098,0.0
CA,12135,7172014,1.0986122886681098,0.0
CA,12135,7272014,1.6094379124341003,0.0
CA,12135,6042014,0.0,0.0
CA,12135,9182014,1.0986122886681098,0.0
CA,12140,6152014,0.0,0.0
CA,12555,1012014,0.0,2500.0
CA,12555,1042014,1.0986122886681098,1167.0
CA,12555,1042014,2.833213344056216,1100.0
CA,12555,1052014,0.6931471805599453,158.0
CA,12555,1232014,0.0,30.0
CA,12555,1272014,0.0,1774.0
CA,12555,6012014,0.0,100.0
CA,12555,6152014,0.0,50.0
CA,12555,6152014,0.0,0.0
CA,12555,6182014,0.0,1350.0
CA,12555,6182014,0.0,1350.0
CA,12555,6182014,0.0,1350.0
CA,12555,6182014,0.0,1350.0
CA,12555,6182014,0.0,1350.0
CA,12555,6182014,0.0,1350.0
CA,12555,6182014,0.0,1350.0
CA,12555,6212014,0.0,609.0
CA,12555,6212014,1.9459101490553132,600.0
CA,12555,7032014,0.0,1244.0
CA,12555,7032014,0.0,1244.0
CA,12555,7052014,0.0,600.0
CA,12555,7162014,0.0,150.0
CA,12555,7182014,0.0,371.0
CA,12555,7182014,0.0,371.0
CA,12555,7302014,1.6094379124341003,1500.0
CA,12555,7302014,4.605170185988092,550.0
CA,12555,7302014,0.0,264.0
CA,12555,8012014,2.995732273553991,321.0
CA,12555,8012014,2.70805020110221,2286.0
CA,12555,8062014,1.9459101490553132,4337.0
CA,12555,8102014,0.6931471805599453,240.0
CA,12555,8142014,2.1972245773362196,2400.0
CA,12555,8202014,0.0,287.0
CA,12555,8232014,0.0,12.0
CA,12555,8242014,0.6931471805599453,234.0
CA,12555,9052014,1.0986122886681098,1100.0
CA,12555,9052014,3.1780538303479458,1610.0
CA,12555,9082014,1.791759469228055,2900.0
CA,12555,9302014,0.0,150.0
CA,12555,10012014,0.6931471805599453,89.0
CA,12555,5212014,0.0,10.0
CA,12555,5222014,0.0,100.0
CA,12555,5252014,0.0,118.0
CA,12555,5262014,1.0986122886681098,17.0
CA,12555,5032014,0.0,0.0
CA,14555,5232014,0.0,5507.0
CA,14555,4192014,4.727387818712341,4150.0
CA,14555,8202014,2.833213344056216,4100.0
CA,14555,10252014,0.0,4570.0
CA,15010,1232014,1.791759469228055,600.0
CA,15010,5152014,0.6931471805599453,2000.0
CA,15010,7172014,2.70805020110221,1000.0
CA,15010,8302014,2.4849066497880004,319.0
CA,15010,8302014,1.791759469228055,319.0
CA,15555,1052014,0.0,3000.0
CA,15555,7222014,1.0986122886681098,2025.0
CA,15555,7312014,0.6931471805599453,1771.0
CA,15555,8042014,4.127134385045092,2320.0
CA,15555,8182014,0.0,3800.0
CA,15555,8222014,0.0,3500.0
CA,15555,9112014,0.0,4300.0
CA,15555,7032014,0.0,4000.0
CA,15555,7032014,2.0794415416798357,4000.0
CA,16015,2172014,0.6931471805599453,0.0
CA,16015,2172014,0.0,0.0
CA,16015,3072014,1.0986122886681098,0.0
CA,16015,1072014,1.3862943611198906,0.0
CA,16015,3172014,0.6931471805599453,0.0
CA,16015,3172014,0.0,0.0
CA,16015,3232014,0.0,0.0
CA,16015,4182014,0.0,0.0
CA,16015,6122014,0.0,0.0
CA,16015,5302014,0.0,0.0
CA,16015,5302014,0.0,0.0
CA,16015,5302014,1.0986122886681098,0.0
CA,16015,6012014,0.0,0.0
CA,16015,7052014,0.0,0.0
CA,16015,7272014,0.0,0.0
CA,16015,7292014,0.0,0.0
CA,16015,8242014,2.8903717578961645,199.0
CA,16015,8262014,0.0,0.0
CA,16015,8302014,0.0,0.0
CA,16015,9082014,0.0,0.0
CA,16015,6172014,0.0,0.0
CA,16015,6222014,1.3862943611198906,0.0
CA,16015,6232014,0.0,0.0
CA,16015,7012014,0.6931471805599453,0.0
CA,16015,10142014,2.302585092994046,0.0
CA,16015,10252014,0.0,0.0
CA,16015,11152014,0.0,0.0
CA,16015,11152014,2.302585092994046,0.0
CA,16555,6182014,1.6094379124341003,1467.0
CA,17555,2172014,0.6931471805599453,1500.0
CA,17555,3202014,2.302585092994046,1345.0
CA,17555,3162014,0.0,1400.0
CA,17555,6162014,0.0,1110.0
CA,17555,6212014,1.0986122886681098,1580.0
CA,17555,6212014,0.0,1699.0
CA,17555,4292014,3.091042453358316,1500.0
CA,17555,5132014,1.3862943611198906,1500.0
CA,17555,5252014,5.1647859739235145,4807.0
CA,17555,5302014,0.0,1107.0
CA,17555,6042014,0.0,1101.0
CA,17555,6062014,1.6094379124341003,1110.0
CA,17555,7302014,0.0,1351.0
CA,17555,8142014,1.3862943611198906,1575.0
CA,17555,9032014,4.465908118654584,1343.0
CA,17555,9132014,0.6931471805599453,1730.0
CA,17555,9182014,0.0,1409.0
CA,17555,9222014,0.0,1775.0
CA,17555,10062014,0.0,1400.0
CA,17555,10202014,1.3862943611198906,1632.0
CA,17555,11242014,0.0,1100.0
CA,17555,6292014,1.3862943611198906,2978.0
CA,17555,6272014,0.0,1818.0
CA,17555,7192014,1.0986122886681098,1056.0
CA,18035,7222014,0.0,4250.0
CA,18555,2202014,1.791759469228055,5316.0
CA,18555,6022014,0.6931471805599453,4175.0
CA,18555,7132014,1.3862943611198906,5300.0
CA,18555,7182014,0.0,4354.0
CA,18555,7192014,0.0,5056.0
CA,18555,7012014,1.0986122886681098,4500.0
CA,18555,7012014,2.4849066497880004,4500.0
CA,18555,7132014,1.0986122886681098,5116.0
CA,18555,7212014,0.6931471805599453,4327.0
CA,18555,7302014,0.0,4500.0
CA,18555,7302014,1.0986122886681098,6158.0
CA,18555,7202014,1.6094379124341003,6215.0
CA,18555,1242014,0.0,5080.0
CA,18555,8072014,0.0,4500.0
CA,18555,8092014,2.1972245773362196,4500.0
CA,18555,8102014,0.0,5000.0
CA,18555,7312014,0.0,4500.0
CA,18555,7312014,1.9459101490553132,6348.0
CA,19030,4062014,0.0,0.0
CA,19030,10052014,0.0,0.0
CA,19030,5092014,0.0,0.0
CA,19030,6042014,1.0986122886681098,0.0
CA,19030,7042014,0.0,0.0
CA,19065,4292014,0.0,0.0
CA,19110,1252014,0.0,1400.0
CA,19110,5172014,1.791759469228055,2500.0
CA,19110,7242014,0.0,2500.0
CA,19155,4162014,0.0,0.0
CA,19155,4162014,0.0,0.0
CA,19210,1202014,0.0,0.0
CA,19210,7032014,0.0,0.0
CA,19210,5182014,0.0,0.0
CA,19210,7132014,0.0,0.0
CA,19555,6182014,0.6931471805599453,1119.0
CA,19555,8042014,0.0,1250.0
CA,19555,10252014,0.0,1600.0
CA,20010,7042014,0.0,269.0
CA,20010,6042014,0.0,235.0
CA,20010,6152014,0.6931471805599453,230.0
CA,20015,1292014,0.6931471805599453,260.0
CA,20015,3022014,0.0,194.0
CA,20015,1042014,1.0986122886681098,233.0
CA,20015,5082014,0.0,265.0
CA,20015,5152014,0.0,250.0
CA,20015,5212014,0.0,273.0
CA,20015,5252014,0.0,252.0
CA,20015,5282014,0.6931471805599453,235.0
CA,20015,7042014,0.0,400.0
CA,20015,7072014,0.6931471805599453,252.0
CA,20015,7232014,0.0,320.0
CA,20015,8082014,2.0794415416798357,158.0
CA,20015,8162014,0.0,360.0
CA,20015,8302014,0.6931471805599453,315.0
CA,20015,9082014,3.912023005428146,265.0
CA,20015,12292014,0.0,135.0
CA,20015,4232014,0.0,274.0
CA,20015,4292014,1.6094379124341003,254.0
CA,20555,1072014,0.0,2500.0
CA,20555,1152014,0.0,1534.0
CA,20555,1032014,0.0,2232.0
CA,20555,4272014,1.0986122886681098,1000.0
CA,20555,4232014,3.2188758248682006,1200.0
CA,20555,6102014,0.0,3080.0
CA,20555,6132014,1.3862943611198906,2800.0
CA,20555,6192014,0.0,1575.0
CA,20555,7072014,1.791759469228055,3500.0
CA,20555,7192014,0.0,3072.0
CA,20555,7272014,1.6094379124341003,600.0
CA,20555,8182014,6.416732282512326,2274.0
CA,20555,8252014,0.0,3000.0
CA,20555,9052014,1.3862943611198906,3482.0
CA,20555,9062014,0.6931471805599453,2690.0
CA,20555,9122014,0.0,2700.0
CA,20555,9122014,0.0,412.0
CA,20555,5132014,0.0,2945.0
CA,20555,5152014,0.6931471805599453,1900.0
CA,20555,9222014,0.6931471805599453,1130.0
CA,21055,10042014,0.0,0.0
CA,21055,1182014,0.0,0.0
CA,21105,11172014,0.0,0.0
CA,21555,1102014,0.0,40.0
CA,21555,1172014,0.6931471805599453,0.0
CA,21555,6122014,3.6888794541139363,0.0
CA,21555,8052014,0.0,0.0
CA,21555,8162014,0.0,0.0
CA,21555,8172014,0.6931471805599453,0.0
CA,21555,8192014,3.4657359027997265,0.0
CA,21555,9102014,0.0,0.0
CA,21555,9292014,0.0,0.0
CA,21555,9302014,0.0,0.0
CA,21555,10142014,1.3862943611198906,0.0
CA,21555,1232014,0.0,0.0
CA,21555,1242014,0.0,0.0
CA,21555,1312014,1.9459101490553132,200.0
CA,22555,4152014,0.0,2000.0
CA,22555,5142014,0.0,1000.0
CA,22555,5262014,6.517671272912275,1300.0
CA,22555,6062014,4.564348191467836,1743.0
CA,22555,6292014,0.0,947.0
CA,22555,6302014,2.0794415416798357,674.0
CA,22555,8052014,0.0,2453.0
CA,22555,8292014,0.0,916.0
CA,22555,9142014,0.0,288.0
CA,22555,3062014,0.0,2800.0
CA,22555,10092014,0.0,3085.0
CA,23555,1212014,0.0,1200.0
CA,23555,1262014,0.0,2500.0
CA,23555,2252014,0.6931471805599453,2550.0
CA,23555,3112014,1.6094379124341003,502.0
CA,23555,3112014,0.0,982.0
CA,23555,3162014,0.0,1912.0
CA,23555,3192014,0.0,495.0
CA,23555,3222014,0.0,50.0
CA,23555,3242014,0.0,50.0
CA,23555,5042014,0.0,100.0
CA,23555,5262014,0.6931471805599453,1650.0
CA,23555,6032014,0.0,863.0
CA,23555,6032014,1.6094379124341003,750.0
CA,23555,6042014,1.6094379124341003,2050.0
CA,23555,4162014,1.3862943611198906,25.0
CA,23555,6222014,0.6931471805599453,500.0
CA,23555,6232014,0.0,1900.0
CA,23555,6252014,0.0,2000.0
CA,23555,7072014,1.0986122886681098,4138.0
CA,23555,7072014,0.0,4138.0
CA,23555,7072014,0.0,660.0
CA,23555,7092014,0.0,298.0
CA,23555,7092014,3.332204510175204,2446.0
CA,23555,7102014,0.0,2052.0
CA,23555,7122014,0.0,830.0
CA,23555,7132014,1.6094379124341003,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,2.0794415416798357,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7132014,0.0,3015.0
CA,23555,7142014,1.0986122886681098,980.0
CA,23555,6102014,0.0,1310.0
CA,23555,6152014,0.0,1886.0
CA,23555,7252014,0.0,1109.0
CA,23555,7262014,0.6931471805599453,3800.0
CA,23555,7282014,3.044522437723423,2100.0
CA,23555,7282014,0.0,1500.0
CA,23555,7302014,2.995732273553991,2000.0
CA,23555,7302014,2.995732273553991,2300.0
CA,23555,7312014,0.0,1600.0
CA,23555,8132014,0.0,2622.0
CA,23555,8142014,0.0,1910.0
CA,23555,8192014,0.0,1650.0
CA,23555,9022014,0.0,600.0
CA,23555,9132014,5.998936561946683,1550.0
CA,23555,9172014,0.0,2676.0
CA,23555,9192014,0.0,3582.0
CA,23555,9212014,4.127134385045092,1200.0
CA,23555,7212014,0.0,846.0
CA,23555,1022014,0.0,1836.0
CA,23555,1042014,0.0,2360.0
CA,23555,1062014,1.0986122886681098,3025.0
CA,23555,9262014,0.0,56.0
CA,24010,1252014,0.0,95.0
CA,24030,5112014,0.0,0.0
CA,24035,1062014,1.0986122886681098,160.0
CA,24035,1152014,0.0,120.0
CA,24035,4212014,0.0,100.0
CA,24035,4292014,0.0,109.0
CA,24035,5172014,0.0,300.0
CA,24035,5212014,0.0,285.0
CA,24035,5232014,0.0,80.0
CA,24035,5242014,0.0,190.0
CA,24035,5242014,2.833213344056216,176.0
CA,24035,5262014,0.6931471805599453,160.0
CA,24035,5272014,2.772588722239781,900.0
CA,24035,2222014,3.6109179126442243,68.0
CA,24035,3052014,3.6888794541139363,121.0
CA,24035,3112014,3.4657359027997265,100.0
CA,24035,3232014,1.3862943611198906,98.0
CA,24035,6032014,0.6931471805599453,158.0
CA,24035,6062014,0.0,118.0
CA,24035,6132014,0.0,98.0
CA,24035,6132014,0.0,300.0
CA,24035,6172014,0.0,179.0
CA,24035,6182014,0.0,123.0
CA,24035,6192014,5.991464547107982,150.0
CA,24035,7032014,1.0986122886681098,188.0
CA,24035,7042014,4.605170185988092,177.0
CA,24035,7142014,0.0,85.0
CA,24035,7172014,0.6931471805599453,160.0
CA,24035,7202014,4.605170185988092,144.0
CA,24035,7312014,0.0,184.0
CA,24035,8052014,0.0,118.0
CA,24035,8072014,0.0,128.0
CA,24035,8082014,0.0,300.0
CA,24035,8242014,1.6094379124341003,118.0
CA,24035,8242014,0.6931471805599453,118.0
CA,24035,8312014,0.0,100.0
CA,24035,10122014,0.0,118.0
CA,24035,10122014,0.0,190.0
CA,24035,10152014,1.0986122886681098,118.0
CA,24035,9082014,0.0,90.0
CA,24035,9102014,0.0,177.0
CA,24555,7202014,0.0,527.0
CA,24555,10252014,1.3862943611198906,310.0
CA,24555,5062014,0.6931471805599453,270.0
CA,24555,1222014,0.0,300.0
CA,24555,3192014,0.0,100.0
CA,24555,4222014,0.0,250.0
CA,24555,7072014,0.0,118.0
CA,24555,5282014,0.0,300.0
CA,24555,6042014,2.1972245773362196,337.0
CA,25555,1202014,0.0,4190.0
CA,25555,1262014,0.6931471805599453,4300.0
CA,25555,7012014,0.0,4790.0
CA,25555,7212014,2.0794415416798357,4900.0
CA,25555,8052014,1.791759469228055,4394.0
CA,26030,9162014,0.0,0.0
CA,26030,9122014,3.6888794541139363,0.0
CA,26045,4042014,0.0,5000.0
CA,27024,1192014,0.0,360.0
CA,27060,4182014,0.0,0.0
CA,27060,1122014,0.0,0.0
CA,27155,10282014,0.0,250.0
CA,27155,2252014,1.0986122886681098,1530.0
CA,27555,1132014,0.0,313.0
CA,27555,1162014,0.0,1253.0
CA,27555,6282014,0.0,25.0
CA,27555,7012014,4.605170185988092,636.0
CA,27555,3192014,5.247024072160486,1355.0
CA,27555,4302014,4.174387269895637,800.0
CA,27555,5272014,0.0,548.0
CA,27555,7302014,0.0,0.0
CA,27555,8132014,1.791759469228055,1538.0
CA,28555,1232014,0.0,1200.0
CA,28555,5272014,1.3862943611198906,141.0
CA,28555,5302014,2.1972245773362196,403.0
CA,28555,3122014,1.0986122886681098,500.0
CA,28555,3162014,0.0,434.0
CA,28555,3162014,4.605170185988092,560.0
